Stereotype,Total,Mean,Median,Mode,Standard Deviation,Variance,Skewness,Kurtosis,Q1,Q3,IQR,Min,Max,Range,Min Non-Zero,Range Non-Zero
derivation,219,1.7950819672131149,0.0,0,7.037019613056948,49.51964503454816,6.96165013391176,54.80223137038853,0.0,1.0,1.0,0,64,64,1.0,63.0
externalDependence,77,0.6311475409836066,0.0,0,1.7353915397493365,3.0115837962335728,3.5278280714909545,14.017238231016819,0.0,0.0,0.0,0,11,11,1.0,10.0
historicalDependence,44,0.36065573770491804,0.0,0,1.1857666472207007,1.4060425416610216,4.103239613403749,17.924899707818945,0.0,0.0,0.0,0,7,7,1.0,6.0
instantiation,69,0.5655737704918032,0.0,0,1.7391348895167467,3.024590163934427,3.635465502521939,13.694310649521299,0.0,0.0,0.0,0,10,10,1.0,9.0
manifestation,34,0.2786885245901639,0.0,0,1.1300720015236008,1.2770627286275573,6.172327991788249,46.77461112357731,0.0,0.0,0.0,0,10,10,1.0,9.0
material,623,5.10655737704918,0.0,0,17.26545654488442,298.0959897032922,6.6717127666044425,51.06552887543374,0.0,3.0,3.0,0,154,154,1.0,153.0
mediation,1967,16.12295081967213,2.0,0,95.30165919734117,9082.406245766162,10.647214653610096,115.84097983248535,0.0,10.75,10.75,0,1047,1047,1.0,1046.0
memberOf,203,1.6639344262295082,0.0,0,10.544365661445742,111.1836472022761,10.458404807539107,112.87459997986532,0.0,0.75,0.75,0,115,115,1.0,114.0
participation,211,1.7295081967213115,0.0,0,5.825332091049114,33.934493971006646,6.2384755939239716,46.55127617443385,0.0,0.0,0.0,0,51,51,1.0,50.0
participational,17,0.13934426229508196,0.0,0,0.9647983883126948,0.9308359300907735,7.574373401377297,57.40985467051635,0.0,0.0,0.0,0,8,8,1.0,7.0
subCollectionOf,27,0.22131147540983606,0.0,0,1.2163642823885172,1.4795420674705326,6.988290338334515,54.89078677309914,0.0,0.0,0.0,0,11,11,1.0,10.0
subQuantityOf,14,0.11475409836065574,0.0,0,0.9288464481046468,0.8627557241566184,10.210934996705772,108.49647111029869,0.0,0.0,0.0,0,10,10,1.0,9.0
termination,5,0.040983606557377046,0.0,0,0.2696045767938808,0.07268662782820756,6.821629709471876,46.735112205112515,0.0,0.0,0.0,0,2,2,1.0,1.0
triggers,16,0.13114754098360656,0.0,0,0.4802000215497523,0.23059206069638255,4.002444943376526,16.427883502071996,0.0,0.0,0.0,0,3,3,1.0,2.0
